target,cube ID,X,Y,Z,border_label,sintering_duration_sum,sintering_duration_sum,senor1_mean,senor2_mean,senor3_mean,sensor1_var,sensor2_var,sensor3_var,sensor1_skew,sensor2_skew,sensor3_skew,mean_scanspeed,mean_hacthspacing,mean_energydensity,var_scanspeed,var_hatchspacing,var_energydensity
1,18,9.765421,9.6730726,3.0178388,0,100,20,709.4,475.6,218.4,19.8,8572.3,1463.3,-0.01065949198,0.9483446385,0.6768823484,1.705931685,5.00E-05,189992163577,0.5028713584,0,6.02E+21
1,11,9.6488096,9.3642026,1.5937624,0,100,20,712,442.8,218.2,46,295.2,125.2,1.419101454,0.4079986625,1.064340561,1.761744209,5.00E-05,177244644537,0.2921966778,0,4.26E+21
0,25,9.625,7.625,0.125,0,100,20,724.6,501.6,241,437.8,1464.3,342,-0.3282635092,0.3348274239,0.3322447885,1.589040129,5.00E-05,209606105097,0.3749393357,0,9.57E+21
0,16,1.125,2.375,3.875,0,100,20,739.6,546.2,250.6,178.8,3217.2,587.8,-1.404465667,0.4120767581,0.6553540557,1.745773947,5.00E-05,178717494063,0.237216657,0,1.83E+21
0,31,5.875,9.375,0.875,0,100,20,720.2,543.6,255.2,75.7,542.3,289.7,0.2670515635,-1.320853119,-0.2349230086,1.167384641,5.00E-05,268932510821,0.1246413742,0,8.63E+21
1,34,0.6225132,9.8171862,0.4559186,0,110,22,607.8,494,234.8,40891.7,32362,5833.2,-1.480633524,-1.063478165,-1.066667156,1.755993108,5.00E-05,237360613409,1.28970748,0,4.45E+22
0,14,6.125,4.625,6.625,0,100,20,708.2,562.2,260.8,24.2,5032.2,503.2,0.3448534936,1.383724713,1.022932156,2.158849882,5.00E-05,149226715713,0.9398339843,0,2.72E+21
0,37,5.125,4.625,0.875,0,100,20,706,543.2,259.4,61.5,1425.2,526.8,0.4555173125,0.436066519,0.4847355972,1.405205738,5.00E-05,254868293862,0.3286210429,0,3.02E+22
1,12,8.1233618,9.3351196,8.3989812,1,120,24,504.8,448.6,236.3,1.7,1001.3,111.7,-0.3631734744,-0.3059467276,-0.5286059066,0.675,0.0001,227654095238,0.184375,0,2.62E+22
1,18,1.932061,1.0619392,8.3734034,1,130,26,743.6,563.9,268.9,12582.8,18880.8,3909.55,-1.420151679,-0.7883982294,-0.8985245717,2.03,7.40E-05,122061904762,1.21075,1.80E-10,3.07E+21
1,41,9.5195744,9.7343568,4.5695502,0,100,20,710.6,468,245.8,226.8,1931.5,856.2,-1.407619082,0.3473738907,-0.004262716844,1.733491311,5.00E-05,196539493539,0.5718848425,0,9.14E+21
1,19,5.4590923,2.0160588,6.87808,0,100,20,678.6,493.4,250.6,610.3,2258.8,941.8,0.4035466076,-1.190045307,-1.322127321,1.810256918,5.00E-05,169289969515,0.3880873644,0,5.36E+21
0,41,3.375,5.625,3.875,0,100,20,689.8,515,240.8,579.2,474,83.2,-0.3945557914,0.2777287348,-0.3245816323,2.139117297,5.00E-05,141854259596,0.6708464895,0,1.88E+21
0,30,5.375,8.125,3.875,0,100,20,742.2,448.4,223.4,360.2,503.3,89.8,-0.4008311748,-0.8981971918,-0.8958245848,1.693772966,5.00E-05,209865822151,0.4607914252,0,1.33E+22
0,39,5.125,2.875,6.125,0,100,20,674.2,497.6,236.4,2.2,2847.3,217.3,-0.3700366502,-0.3410506809,0.1546770821,1.659338662,5.00E-05,177440052438,0.245744005,0,3.96E+21
0,21,1.375,4.375,6.375,0,100,20,729.4,483.2,239,2940.8,10605.2,2434,-0.4077277471,0.06309031246,0.2326560406,2.197016354,5.00E-05,139025822228,0.3726489237,0,7.91E+20
0,25,6.875,3.375,5.125,0,100,20,697.8,631.4,283.6,494.2,1243.8,130.3,-0.3966537207,-0.3939273833,0.248012376,1.911141917,5.00E-05,183944712110,0.668795715,0,1.34E+22
0,29,9.875,4.875,3.625,1,90,18,571.2,384,190.2,9358.7,4450,636.2,1.488797684,1.091473941,1.004093829,2.071110255,5.00E-05,163584449268,1.278752889,0,2.16E+22
1,8,5.2318766,2.7655874,6.9576836,0,100,20,694,524.2,230,50,933.2,66,1.138419958,-0.268968729,0.3503066525,1.714997461,5.00E-05,164368264860,0.05785463771,0,5.01E+20
1,18,9.219321,8,7.9633458,1,110,22,705,403.6,191.4,66830.5,24588.8,4640.8,-1.218293345,-1.121561963,-1.026261314,1.958705146,6.80E-05,296986233912,1.728648246,2.70E-10,2.01E+23
1,8,9.9017682,9.792599,1.495693,1,90,18,299,167.6,101.6,63003,26754.3,5208.8,1.499839742,1.470310626,1.460403939,2.129349172,5.00E-05,62654142665,0.9260901295,0,1.64E+21
0,29,1.375,3.125,6.375,0,100,20,711.4,516.2,248.2,69.8,3192.2,320.2,0.228455894,1.410886155,0.6720495426,1.585900137,5.00E-05,186578059194,0.1061509452,0,1.95E+21
1,30,9.906645,9.8310292,2.4913476,1,100,20,305.6,230.4,128.4,53532.3,27486.8,4931.8,1.423772469,1.449202114,1.437875146,2.091609586,6.80E-05,82948672719,3.366531117,2.70E-10,4.33E+21
1,31,1.596654,1.902597,7.6776974,1,100,20,186.6,132,89.6,2.8,380,30.3,-0.7301958931,0.3803471377,0.3012479719,1.864355726,0.0001,20253932663,0.0458471575,0,6.64E+18
0,39,7.125,1.375,1.875,0,100,20,703,469.4,232.8,96,3189.8,863.2,-0.09806230685,-0.5385284508,-0.4239325523,1.683085345,5.00E-05,178997886294,0.1777796517,0,3.70E+21
1,3,9.7618336,5.6536242,5.6511076,0,100,20,684,542.6,254,62,1464.8,93.5,0.7420146544,0.703630879,0.5843047314,1.541271424,5.00E-05,190915199340,0.1712279955,0,4.12E+21
0,32,5.875,1.875,0.125,0,100,20,716.6,570,254,322.8,6235.5,418,-0.3921195331,0.2415948477,0.1978073273,2.112645295,5.00E-05,138621588284,0.1084123219,0,5.79E+20
0,11,9.875,3.125,5.875,1,90,18,622.4,344.4,163.8,11558.3,9005.3,1656.7,-0.4210354423,-0.354208725,-0.1895979872,3.183835232,6.20E-05,80466196524,1.563366519,2.70E-10,2.20E+21
0,33,0.375,1.625,4.125,0,100,20,682.2,486.6,234.2,15.2,4074.8,991.2,0.5399570973,0.2670498267,0.8464545303,1.43197772,5.00E-05,196359267306,0.07742476134,0,1.43E+21
0,33,6.375,9.375,6.625,0,100,20,705.4,495.4,237.6,130.8,1976.8,530.8,-0.1371747312,0.05176382345,-0.2579025067,1.044317476,5.00E-05,353130171817,0.246126262,0,6.07E+22
0,20,6.625,8.125,0.375,0,100,20,707.2,515.8,250.8,330.2,6122.2,1403.2,1.332674831,0.07142175066,0.1316144242,1.750016475,5.00E-05,192083346880,0.4843029197,0,1.06E+22
0,18,2.875,3.625,4.875,0,100,20,690,545.4,246.8,248.5,7456.8,1120.7,0.4238301721,-0.2420614395,-0.2463836936,1.556040333,5.00E-05,180361434000,0.05154810334,0,6.74E+20
1,2,0.2554324,9.2714926,4.420122,0,90,18,683,416,222,138.5,791.5,246,1.481610672,0.2650264099,0.5924332986,1.820899265,5.00E-05,348641248502,2.230407333,0,1.93E+23
1,34,8.1648654,1.7216728,8.100582,0,90,18,686.8,462.6,229.2,117.2,2522.8,370.7,1.436390446,-0.169407783,-0.5658359168,1.255453716,5.00E-05,293851591517,0.889169959,0,1.95E+22
1,12,1.8234506,1.327287,7.6566916,1,120,24,586,464.1,240.9,11709.5,2347.55,2066.55,0.4094585248,0.07641982447,-0.3896999314,0.8105551275,8.00E-05,255294253671,0.3506254815,7.50E-10,1.61E+22
1,7,9.8308514,9.463669,3.9683322,0,100,20,612.6,390.2,194,42224.3,17174.2,4217.5,-1.419888176,-0.7444774427,-0.1565954976,2.530667574,5.00E-05,168977183365,3.784582591,0,1.44E+22
0,19,1.875,9.875,0.125,1,100,20,507.2,484.8,265,72.7,699.2,189,0.3925113289,0.8457150183,0.5215127374,0.977566969,8.00E-05,159596306319,0.2273285263,0,6.27E+21
1,12,0.554619,9.6452282,6.2981726,0,100,20,702.4,458.2,222.4,12.8,4043.7,496.3,0.84375,0.4944274076,0.5019472947,1.403723061,5.00E-05,211080987730,0.1775769597,0,2.10E+21
0,5,8.125,2.625,3.875,0,100,20,695.2,539.4,251.4,303.2,4604.8,1113.8,0.3185674804,-0.3753213965,-0.4872474216,1.821506826,5.00E-05,160296350312,0.2276411023,0,1.38E+21
0,16,8.375,3.625,0.375,0,100,20,711,509.6,231.2,4,1478.8,117.2,0.6288941187,-0.4627129873,-0.0829012154,1.559594572,5.00E-05,185233093860,0.05333096403,0,5.98E+20
0,42,8.625,0.125,2.625,1,100,20,398.8,239.8,137,88129.2,35399.2,7031.5,0.4082482905,0.4197661954,0.4157644924,1.733756813,6.80E-05,98203386539,0.1644841397,2.70E-10,1.06E+22
0,38,0.375,0.125,0.375,1,110,22,463.8,286.6,155.8,12864.7,5211.8,1390.7,-1.496430372,-1.348015969,-1.277620272,4.257548365,5.00E-05,92078371489,28.87111629,0,2.54E+21
0,8,2.625,1.375,6.875,0,100,20,707.4,569.4,253.4,97.8,1010.8,195.8,1.461793965,0.2028777677,-0.5174506404,1.316719998,5.00E-05,234186410075,0.1765605599,0,6.26E+21
0,26,3.625,0.125,3.625,1,100,20,389.8,234.8,115.8,78393.2,33429.2,3368.2,0.4082663715,0.4747121901,0.3795557467,2.461987555,5.00E-05,94403221181,0.9857716006,0,9.58E+21
1,26,0.2868268,9.7224188,6.5416062,0,100,20,740.8,524.6,251.6,47.7,3027.8,733.3,-0.2243935053,-0.6611028965,-0.7841313314,1.899632283,5.00E-05,160117126529,0.1298714873,0,7.55E+20
1,40,0.1864206,9.5103796,1.150126,1,130,26,523.7,345.8,189,59657.95,24703.2,6158,-0.3998623964,-0.3633826381,-0.262168776,2.296719421,6.00E-05,98292694179,1.892895017,5.00E-10,2.88E+21
0,39,7.625,7.375,6.625,0,100,20,727.4,640.6,287.8,94.3,4976.8,525.7,0.5179878286,-0.2379944863,-0.2950906145,1.730449852,5.00E-05,169039922229,0.02255413594,0,1.69E+20
0,23,5.375,0.125,4.875,1,90,18,398.8,279,139.4,87049.2,34706.5,5936.8,0.4082248219,0.4822746727,0.4655754091,2.170065757,6.80E-05,71257395860,0.6603932628,2.70E-10,6.16E+21
1,3,0.3882684,4.3441018,6.9428246,0,100,20,694,421.6,217.2,6.5,936.8,175.7,0.8095920178,-0.117203069,0.7884154858,1.677486671,5.00E-05,169569098618,0.07629808469,0,9.91E+20
0,43,6.375,1.375,2.625,0,100,20,711,522,244.8,241,3085.5,317.2,-1.282892692,1.137488894,0.9638097911,1.281949724,5.00E-05,238378107458,0.1176311315,0,6.14E+21
1,23,0.3139032,9.7308262,1.6458832,0,100,20,700.4,573.4,293.2,51.3,1175.8,342.7,1.379501441,-0.7540993297,-0.6484231225,1.42482372,5.00E-05,230376495822,0.3529717071,0,1.13E+22
1,41,0.2139288,9.6940216,2.0484478,0,100,20,0,446.8,242.2,0,1059.2,543.7,0,-0.02785092516,-0.2236022638,1.568899745,5.00E-05,0,0.439659793,0,0
1,4,9.9282096,0.2754222,4.8247694,1,100,20,498.4,327.4,158.4,3.3,1133.8,182.8,-0.3804646085,0.09726716963,0.01563379645,2.05,5.00E-05,135416128342,2.04375,0,5.11E+21
1,3,0.2323378,1.4082174,8.0330434,0,100,20,705.4,388.4,201.8,3.8,1880.3,764.7,0.05433530539,1.148759286,1.190529293,1.956823883,5.00E-05,147682161225,0.1198003614,0,6.16E+20
0,26,4.125,5.625,0.625,0,100,20,709.8,457.4,219.8,254.2,800.8,104.2,0.002284136343,0.1802491671,0.3871074794,1.9463548,5.00E-05,153075626334,0.2021287387,0,1.56E+21
1,3,2.78232,9.5523972,6.9158498,0,100,20,698.6,502,254.8,31.8,3658,837.7,-0.3538805661,-0.1764670761,-0.4082428472,1.648287205,5.00E-05,191472782154,0.4633116128,0,4.79E+21
1,36,0.1687168,1.6128846,7.6209284,0,100,20,523,362,187.4,57149.5,35265.5,8123.3,-0.4002340945,-0.35067601,-0.372375312,3.363332556,5.00E-05,91771417831,4.563117647,0,6.32E+21
1,19,4.3922161,4.516257,6.8997462,0,100,20,710.6,558.2,259.8,2.8,3241.2,396.2,-0.7301958931,0.6241067334,0.1948595631,1.686170455,5.00E-05,186145279028,0.2585364951,0,5.68E+21
1,8,0.1538324,9.2998136,6.1449344,0,110,22,528.2,310,154.2,61342.7,12379.5,2117.2,-0.3957043763,-0.3745164352,-0.2647941213,2.318441957,5.00E-05,120994897131,1.353950279,0,9.18E+21
1,45,0.1681834,9.228084,4.5691438,0,100,20,678.8,414.2,206,433.7,2733.2,663.5,0.3936983025,0.2594459858,0.3619874634,1.288553817,5.00E-05,218533734816,0.0651613265,0,2.44E+21
0,1,6.875,9.625,4.875,0,100,20,697.6,437.8,225.2,0.8,284.2,78.7,-1.5,-0.0568735144,0.9768704711,1.507251014,5.00E-05,241144556122,0.3789929763,0,3.20E+22
0,8,0.125,0.125,0.625,1,110,22,153.4,84,64.2,3277.8,370,65.2,-1.498856062,-0.9613993907,-1.372687008,66.22220498,5.00E-05,35622550006,20473.59911,0,1.31E+21
0,17,9.875,0.375,7.625,1,160,32,486.5,408.4333333,216.5,72,588.8555556,145.75,1.41197619,-0.1483742349,0.303797093,0.5121578945,0.0001,231378086499,0.05927064171,0,1.33E+22
0,3,9.625,4.125,1.375,0,100,20,694.4,525.2,262.2,155.3,7032.7,1422.2,-1.234786167,0.643063874,0.8123922981,1.911405803,5.00E-05,151813257222,0.1987848222,0,1.28E+21
0,30,5.375,9.375,3.875,0,100,20,748,523.2,247,302.5,6589.2,1185,-0.831952832,-0.5076247541,-0.3889196412,1.633360433,5.00E-05,230321141232,0.6964171218,0,1.45E+22
1,18,1.8942404,0.1184816,8.331214,1,90,18,765.8,578.6,265.6,1156.7,3878.8,868.8,-1.495181866,-0.8920320639,-1.228780698,1.692062418,7.40E-05,263451780358,1.405530966,1.80E-10,8.92E+22
0,30,3.375,0.125,6.375,1,100,20,502.2,392.6,201.8,82013.7,58323.8,11945.2,-0.4084333667,-0.4105075553,-0.4203316494,1.799699835,6.20E-05,116126249018,0.1076006319,2.70E-10,8.02E+21
1,41,9.6722538,9.4233592,1.5647302,0,100,20,727.6,497.6,249.2,43.3,3094.3,927.7,0.5848251001,0.1483616145,-0.1140696836,1.77885105,5.00E-05,193212196722,0.7321111771,0,6.35E+21
0,22,3.875,9.875,3.625,1,100,20,545,380.2,191.4,7844,5469.7,1208.8,1.479585744,0.754337447,0.8120126266,1.829136196,5.00E-05,119659039780,0.005325972233,0,5.13E+20
0,6,8.375,3.125,6.625,0,100,20,710.8,607.2,280.2,513.2,6515.7,1172.2,-0.6351161305,-0.2500371021,-0.2866069804,1.132926255,5.00E-05,565269917036,0.708097625,0,2.98E+23
0,33,1.125,3.375,2.125,0,100,20,719.2,598.2,270.8,215.7,3197.2,281.2,-1.479692613,-0.01907021196,0.02287543318,1.872770871,5.00E-05,162398312628,0.2877865829,0,1.50E+21
0,18,4.125,8.125,3.625,0,100,20,700,504.2,240.6,214,5084.2,172.8,-0.3985644334,-0.169534042,-0.1019144134,1.43608441,5.00E-05,223780615869,0.3283269577,0,9.46E+21
0,4,4.375,1.375,5.625,0,100,20,711.6,521.2,243.2,98.8,4052.7,725.2,-1.424629254,0.189307092,0.3790528553,1.528867079,5.00E-05,207392169205,0.312581819,0,5.57E+21
0,13,3.875,6.625,1.125,0,120,24,704.9,500.2,242.4,409.8,1923.2,330.3,-0.4128415657,-0.5296794953,-0.997348078,1.320883927,5.00E-05,220241895082,0.07689456334,0,1.66E+21
1,19,6.6375761,5.9861042,6.8702568,0,100,20,693.8,614.8,291.4,9.2,7494.7,897.8,0.5120402716,0.2945135492,0.2600286604,1.507029208,5.00E-05,199180889952,0.1923287086,0,4.18E+21
1,40,0.1716378,9.7214536,1.1562474,1,100,20,556.4,356.4,186,37662.3,18987.3,5020.5,-0.8871434775,-0.4164325172,-0.03396248914,2.560132715,6.00E-05,81273465344,0.02937282649,5.00E-10,1.71E+21
0,37,0.875,2.625,1.875,0,100,20,692.8,497.6,247.6,357.2,2274.8,201.3,0.6396009451,-0.3624013641,-0.2232741293,1.31998006,5.00E-05,256624272670,0.2126908027,0,2.80E+22
1,31,9.7232824,9.3026584,0.7829944,0,100,20,736.6,490.2,238.6,62.8,2638.2,187.8,-0.04731228331,0.0888714694,0.03711699978,1.748715433,5.00E-05,175565050479,0.1618679186,0,1.58E+21
1,18,1.4111324,0.171847,6.713996,0,100,20,677.6,523.4,238.2,2.3,458.8,93.7,-1.173125129,-0.5318810449,-0.1743976672,1.60221629,5.00E-05,173133292756,0.07237869843,0,8.92E+20
0,33,6.875,8.375,3.875,0,100,20,735.6,495.8,242.2,322.8,2214.7,662.7,-0.3837337433,0.5111636391,0.1119760223,1.904154589,5.00E-05,161766054870,0.2333691282,0,1.30E+21
1,36,9.6070774,9.8585374,0.54586,1,100,20,182,109.4,80.8,2,236.8,27.2,0,0.5913202709,0.3631734744,1.918082373,0.0001,19715702062,0.2137000125,0,1.49E+19
1,3,1.9710948,0.8634382,7.6257036,1,110,22,708.4,471.8,229.6,60612.8,34757.2,7382.8,-1.499830034,-1.185665959,-1.170531292,1.55,7.40E-05,123604761905,0.10625,1.80E-10,1.60E+21
1,45,9.5389292,9.7904908,6.9114556,0,90,18,687.2,427.8,205,1569.7,2132.2,129,1.492241406,0.573053881,1.025580394,1.669208692,5.00E-05,234637874750,1.98592793,0,1.31E+22
1,3,2.5054346,5.5763574,6.9567184,0,100,20,702.6,551.4,253.4,4.3,2949.3,327.8,-1.286470062,0.1262307943,-0.1986385128,1.821384982,5.00E-05,163150316084,0.3063209325,0,1.35E+21
1,19,7.4208105,4.1361714,6.8946916,0,100,20,701.6,502.8,248.8,494.8,2309.2,305.2,-1.464807481,-0.7840151273,-0.2334103977,1.353639532,5.00E-05,231202537746,0.3502000211,0,4.84E+21
1,19,4.2580533,1.6413072,6.9097284,0,100,20,687.8,585.4,263.4,17.2,4596.3,298.8,0.6516986497,0.0008031912248,0.4796521932,1.866908349,5.00E-05,171118369388,0.7214415185,0,4.68E+21
1,3,9.0750684,9.826006,6.7815092,0,100,20,705.8,495.4,251.6,3.2,3485.8,998.8,-0.55078125,-0.3501967333,0.09976278133,1.697921065,5.00E-05,184806076116,0.2869550728,0,5.81E+21
1,11,9.6254416,9.529455,0.998107,0,100,20,699.6,558,269.2,4.8,1322,587.2,0.4082482905,0.4789678393,0.491392199,1.860702615,5.00E-05,161575039871,0.3284822214,0,2.13E+21
0,29,6.375,1.875,2.125,0,100,20,751.8,510.4,247,279.2,2228.3,756.5,-0.4096187723,-0.3770075715,0,1.692546464,5.00E-05,217141694930,0.6534830852,0,1.22E+22
1,22,8.3974532,9.6033182,8.016762,0,100,20,702.4,471.2,251.8,212.3,4491.2,980.2,0.05445377322,0.08522587364,0.3135658131,1.736808814,5.00E-05,178756930411,0.4324939283,0,3.32E+21
1,18,1.947174,1.151906,7.7017512,1,130,26,803.6,555.8,261.5,3915.925,589.2,169,-0.8535556266,-0.1676217003,0.196654647,2.006225775,7.40E-05,130072450117,1.375072676,1.80E-10,2.36E+21
1,3,9.7614272,5.699268,5.896878,0,100,20,697,389.6,201,60,757.3,90,0.1262953714,0.9978967963,0.7954951288,1.673238679,5.00E-05,169679835947,0.06284040362,0,6.79E+20
1,6,9.682871,9.5475906,6.6018804,0,100,20,704.4,457.8,230.4,8.8,858.2,142.3,-0.3700366502,0.2879768791,-0.2505068803,1.814398169,5.00E-05,204042096628,1.009949104,0,1.43E+22
0,1,2.125,6.375,0.625,0,100,20,695.6,489.2,232.6,155.3,269.2,155.8,-0.4047092769,-0.9520901845,0.2874806201,1.534131505,5.00E-05,187692071361,0.08930065644,0,1.70E+21
0,5,8.625,7.375,4.375,0,100,20,703,474,229.2,96,1880,417.2,-1.285507695,0.2592268824,-0.08004336626,1.537305218,5.00E-05,186583573618,0.06149083516,0,8.13E+20
0,45,4.625,9.875,5.125,1,110,22,551.6,332,159.8,34479.3,8303.5,1221.7,-0.9650302778,-1.363910461,-1.414335476,1.705998581,5.00E-05,214129532421,1.764738829,0,2.12E+22
1,39,9.9183544,1.8282004,1.049415,1,140,28,794.8,542.5,309.4,4.7,1485.75,312.8,0.6122692079,0.9581371488,0.8682108885,0.6,5.00E-05,742800000000,0.1125,0,2.38E+23
0,8,1.375,5.875,4.375,0,100,20,714,557.6,248.6,16.5,6274.8,913.8,1.251095188,-0.5263639974,-0.6441614675,1.597349945,5.00E-05,200637201323,0.2480914397,0,8.19E+21
1,6,0.4302606,9.6044612,4.1815652,0,100,20,697.6,531,262.4,354.8,1071.5,266.8,0.3720344246,-0.2090920304,-0.1555323939,1.904042074,5.00E-05,206618806601,0.9214047244,0,2.68E+22
0,37,0.625,9.875,2.125,1,100,20,596.6,430.6,227.2,11739.3,5189.8,2061.7,0.3672839639,1.105899743,1.052207001,0.6593456299,6.80E-05,295237392214,0.05032917549,2.70E-10,1.50E+22
0,20,1.875,8.875,2.625,0,100,20,716.8,451.2,225.8,7.7,2827.7,972.2,0.621634858,0.04555022309,0.3170458188,1.774940802,5.00E-05,165945522904,0.1244814366,0,7.74E+20
0,5,6.125,1.125,3.875,0,100,20,697.6,544.4,252.2,565.3,3032.8,117.2,0.4403261957,-0.7097134699,-0.8852136795,2.09243331,5.00E-05,157339141259,0.6209035522,0,6.98E+21
0,10,0.125,8.625,3.875,1,90,18,618.2,420.8,211,13917.2,17003.2,4202,-0.4087628029,-0.4071681014,-0.4073960039,2.931520564,6.20E-05,82510381038,0.6639839789,2.70E-10,2.11E+21
0,16,0.375,1.125,6.375,0,100,20,720.6,497.2,228,332.8,1461.2,302.5,0.3856064265,0.4590112753,0,1.954155017,5.00E-05,155340555566,0.2265977123,0,1.73E+21
0,19,4.875,3.125,2.625,0,100,20,664.2,573.4,279.4,8.2,4450.8,691.8,1.062743404,0.1667022076,0.2678225414,1.851653715,5.00E-05,148814587544,0.1204731509,0,1.27E+21
1,19,5.0217043,6.8081498,6.8912626,0,100,20,679.8,562,269.4,247.2,932,54.8,0.4123863108,1.420258351,0.754215566,1.559351178,5.00E-05,189708074686,0.2261548805,0,4.27E+21
1,39,9.9365154,1.3856562,5.142371,1,160,32,824.6333333,541.4666667,305.2333333,0.6722222222,862.5888889,212.6055556,1.035687453,-0.3407430601,-0.3537978701,0.75,5.00E-05,638013333333,0.25,0,1.85E+23
0,26,3.375,1.125,6.375,0,100,20,700.6,502,235,155.8,1990,276.5,-0.4627837773,-0.8365160213,-0.6981447806,1.848685114,5.00E-05,160782125905,0.259204188,0,1.78E+21
1,36,9.5806868,9.8067214,8.549019,0,120,24,541.4,329.4,167,60615.8,21810.8,4639,-0.4015068009,-0.3395407771,-0.2503130564,2.756828768,5.00E-05,134229973818,2.400910598,0,1.81E+22
1,19,4.0233065,2.0142554,6.8822202,0,100,20,713.2,470.4,230.6,584.7,1832.8,537.8,0.377946704,1.035649042,1.145248354,1.470407921,5.00E-05,222940120060,0.297375682,0,1.00E+22
0,18,1.625,9.375,0.875,0,100,20,711,568.6,252.4,1841.5,9009.8,1700.8,-0.4071462924,0.09311243098,0.2446549967,1.683004946,5.00E-05,170830009410,0.05311794093,0,3.70E+20
1,40,8.2441642,0.1086712,7.0209042,1,100,20,516.8,359.6,170.2,17.7,3638.8,534.2,-0.04684353929,-0.8368411465,-1.304701977,3.077258768,0.0001,33739580728,0.05372309311,0,6.34E+18
1,17,9.82727,9.8561498,2.118374,1,100,20,502.6,475,248.2,18.8,751,360.7,-1.342219191,0.3006856666,1.251433286,0.7255832815,0.0001,145081930867,0.02941112695,0,1.21E+21
0,20,9.875,0.875,2.125,1,110,22,196,116.8,78.4,851.5,2331.2,365.3,1.471450653,1.400574761,1.366023089,3.15226252,5.00E-05,26138499086,0.6797457032,0,4.72E+19
0,21,7.875,3.125,3.375,0,100,20,723.2,616.4,285.4,365.7,9908.8,1480.3,0.2155562118,0.06360703708,0.3627720129,1.419019895,5.00E-05,248902667337,0.6548531713,0,1.14E+22
0,41,9.875,7.375,5.875,1,100,20,613.6,375.8,184.2,8446.3,12814.2,2821.7,-0.3934659091,0.1211070295,0.3193535246,2.870203108,6.20E-05,114843245055,4.108667652,2.70E-10,6.45E+21
1,19,4.2717439,2.6967788,6.877318,0,100,20,689.8,537.2,258.4,4.2,823.2,85.3,0.296152851,0.950533863,0.662123439,1.434335318,5.00E-05,225715778250,0.3346027432,0,1.10E+22
0,31,0.125,0.375,3.875,1,100,20,181.4,104.2,74.8,14.8,216.2,54.7,-0.2226770648,-0.07191546759,-0.2333024851,2.2,0.0001,17127111111,0.16875,0,1.83E+19
1,3,0.1677202,8.1442974,4.0695004,0,100,20,696.8,453,225.8,78.7,188.5,70.2,0.4067170949,0.7037348509,-0.9582597922,1.538255263,5.00E-05,240276082716,0.4640884312,0,3.17E+22
1,31,0.451876,1.9185228,7.9845294,1,100,20,189,148.8,100.8,4.5,1969.2,175.2,-0.3513641845,0.4631228435,0.4410806312,1.876092572,0.0001,20893458432,0.1628458255,0,1.88E+19
0,12,0.125,2.125,4.625,1,240,48,485.9666667,417.2333333,237.1666667,75.63055556,261.4388889,84.13888889,0.3717336938,1.205992529,1.245023808,0.8333333333,0.0001,607568000000,0.6362847222,0,9.94E+23
0,33,7.125,3.625,1.625,0,100,20,706.6,519.6,253.2,365.8,3594.3,375.2,-1.167047081,-0.1329178021,0.6530564651,1.89200603,5.00E-05,158746955441,0.228516479,0,2.22E+21
1,40,2.728605,0.2151226,6.9804928,0,100,20,749.4,488.6,238.8,6.8,456.8,171.2,-0.1097086537,-0.129318247,0.1200268281,1.600768715,5.00E-05,188958132337,0.0312994016,0,3.71E+20
1,34,0.6816444,9.8219868,5.9541296,0,100,20,621.6,418.2,213,39528.3,20082.2,3803,-1.477824987,-1.035154935,-1.348375812,1.797679715,5.00E-05,158071547705,0.3892539984,0,5.10E+21
1,42,9.4038266,9.7492666,3.7073726,0,100,20,730.4,491.6,248.2,844.8,193.3,313.7,-1.280374435,0.1331408996,0.3826345007,1.818095684,5.00E-05,169998910283,0.2900351031,0,1.56E+21
1,3,6.1910508,9.8280634,0.3998862,0,90,18,708.8,482,235,7.2,2503.5,549,-0.1111111111,-0.3879790424,-0.4508299272,1.78248533,5.00E-05,195355303768,1.059682559,0,7.49E+21
0,6,9.875,4.125,1.875,1,100,20,831.4,568.6,276.2,2.3,2967.8,869.2,1.173125129,0.07183094649,-0.2844515937,1.8,0.0001,203808000000,1.41875,0,6.74E+22
1,3,3.1443462,7.7797058,6.9583948,0,100,20,694.2,512,259.4,2.2,209.5,7.8,-0.3700366502,0.582369465,-0.2278746804,1.828447498,5.00E-05,155484434010,0.1022246837,0,6.85E+20
1,19,4.7001911,1.8962978,6.8883416,0,100,20,683.8,606.8,278.4,127.2,25197.2,3678.8,-0.005003332528,0.1936592618,0.06381267725,1.486835864,5.00E-05,221095398439,0.5178988915,0,9.82E+21
1,18,9.7927006,8.3330702,1.8827128,1,100,20,705.6,460.6,218.8,219.3,170.8,65.2,1.474928103,-0.2927372581,0.388373712,2.03360434,5.60E-05,156324451719,0.7680667354,1.80E-10,7.01E+21
